x_m,y_m,w_tr_right_m,w_tr_left_m
-9.548802,14.393234,1.239827,1.212663
-9.646979,14.374660,1.240201,1.207240
-9.745384,14.357330,1.231698,1.206490
-9.843729,14.339671,1.221706,1.213177
-9.941969,14.321442,1.220423,1.196412
-10.040282,14.303594,1.219847,1.188229
-10.138588,14.285708,1.219128,1.188384
-10.236860,14.267640,1.211626,1.193600
-10.335086,14.249319,1.204690,1.186279
-10.433470,14.231888,1.205118,1.188253
-10.531653,14.213341,1.211322,1.190499
-10.629806,14.194631,1.206114,1.184125
-10.728264,14.177606,1.192861,1.187871
-10.826527,14.159502,1.188165,1.182684
-10.925008,14.142628,1.190611,1.171137
-11.023690,14.126962,1.189250,1.169277
-11.122141,14.109907,1.184826,1.174535
-11.220695,14.093449,1.187721,1.173654
-11.319258,14.077078,1.183484,1.172463
-11.417581,14.059291,1.176587,1.178336
-11.516225,14.043388,1.165039,1.175503
-11.614906,14.027710,1.161772,1.176390
-11.713677,14.012604,1.154606,1.186300
-11.812462,13.997604,1.151667,1.195979
-11.911061,13.981412,1.144937,1.197965
-12.009595,13.964830,1.136487,1.207848
-12.107818,13.946525,1.138537,1.224110
-12.205682,13.926370,1.145402,1.244261
-12.303226,13.904714,1.143531,1.265430
-12.399980,13.879776,1.138040,1.290774
-12.496045,13.852306,1.143368,1.320734
-12.591414,13.822509,1.159713,1.349503
-12.685588,13.789151,1.175632,1.373783
-12.778683,13.752874,1.191438,1.401827
-12.870473,13.713410,1.214495,1.433076
-12.960848,13.670796,1.237659,1.449500
-13.048808,13.623419,1.265499,1.459964
-13.134799,13.572554,1.290969,1.466333
-13.218559,13.518097,1.327423,1.475251
-13.298685,13.458443,1.365771,1.484563
-13.375240,13.394272,1.412785,1.494800
-13.447690,13.325510,1.470155,1.505514
-13.514653,13.251382,1.524653,1.508940
-13.576497,13.172948,1.586983,1.512097
-13.631848,13.089813,1.651033,1.513834
-13.680952,13.002828,1.722933,1.514823
-13.723130,12.912291,1.802349,1.514613
-13.758863,12.819004,1.887507,1.513983
-13.788377,12.723585,1.977061,1.513369
-13.810686,12.626222,2.069337,1.511886
-13.826568,12.527590,2.055463,1.510450
-13.836463,12.428197,2.042951,1.509585
-13.839756,12.328349,2.016304,1.508712
-13.837740,12.228468,1.981398,1.506696
-13.830525,12.128826,1.951258,1.499484
-13.818378,12.029660,1.921731,1.489751
-13.801643,11.931160,1.899489,1.482047
-13.780431,11.833523,1.883883,1.476498
-13.755082,11.736885,1.868192,1.473446
-13.725774,11.641373,1.852532,1.473049
-13.692699,11.547096,1.809207,1.475462
