x_m,y_m,w_tr_right_m,w_tr_left_m
0.996893,17.637326,1.960292,1.687333
0.900657,17.610297,1.977645,1.700484
0.805209,17.580603,1.997146,1.722060
0.711031,17.547133,2.017545,1.744905
0.618463,17.509415,2.030855,1.764273
0.527492,17.468002,2.038782,1.792872
0.438411,17.422670,2.047239,1.819892
0.352306,17.371938,2.054399,1.853553
0.269157,17.316482,2.054391,1.896932
0.189279,17.256412,2.050867,1.949318
0.113483,17.191293,2.045719,1.887612
0.042610,17.120829,2.038178,1.830662
-0.023490,17.045866,2.028966,1.776814
-0.083500,16.965946,2.014894,1.717146
-0.137919,16.882114,1.994110,1.662369
-0.186599,16.794826,1.968499,1.613504
-0.228884,16.704266,1.940677,1.571141
-0.265588,16.611303,1.911760,1.534413
-0.296834,16.516367,1.882071,1.503170
-0.322513,16.419773,1.851670,1.477501
-0.343364,16.322021,1.821436,1.456662
-0.359513,16.223380,1.791625,1.440523
-0.371636,16.124161,1.763026,1.428405
-0.380021,16.024555,1.732684,1.420023
-0.385071,15.924722,1.700661,1.414975
-0.387199,15.824784,1.662901,1.412847
-0.386915,15.724823,1.628111,1.413131
-0.384638,15.624887,1.596905,1.415408
-0.380860,15.524996,1.569988,1.419186
-0.376095,15.425147,1.548095,1.423952
-0.370898,15.325318,1.523124,1.429150
-0.365907,15.225480,1.495413,1.434142
-0.361825,15.125600,1.474868,1.438225
-0.358991,15.025678,1.462132,1.441059
-0.357009,14.925738,1.457015,1.443041
-0.355989,14.825780,1.455995,1.424101
-0.354600,14.725828,1.454324,1.408445
-0.354993,14.625866,1.432169,1.397991
-0.355000,14.525903,1.416353,1.395027
-0.354172,14.425943,1.406643,1.395854
-0.354023,14.325982,1.404679,1.396004
-0.353964,14.226019,1.404179,1.396063
-0.353565,14.126056,1.403780,1.396462
-0.352851,14.026095,1.403065,1.397176
-0.351842,13.926137,1.402056,1.398185
-0.350563,13.826181,1.400776,1.399464
-0.349035,13.726229,1.399248,1.400992
-0.347281,13.626281,1.397493,1.402746
-0.345324,13.526337,1.395536,1.404703
-0.343186,13.426396,1.393397,1.406840
-0.340889,13.326459,1.391100,1.409137
-0.338457,13.226525,1.388667,1.411568
-0.335912,13.126594,1.386122,1.414113
-0.333277,13.026665,1.383486,1.416112
-0.330573,12.926738,1.380781,1.395945
-0.327824,12.826812,1.378031,1.382774
-0.325052,12.726887,1.375259,1.376777
-0.322280,12.626962,1.372485,1.378025
-0.319530,12.527036,1.369734,1.380773
-0.316824,12.427109,1.367028,1.383478
-0.314186,12.327180,1.364389,1.386115
