# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
32.2; 7.823; -11.9; 1.2; 11.9; -11.9; 1.3; 13.3; -3.8; 1.2; 4.0; -3.8; 1.5; 5.4
32.4; 7.847; -11.6; 1.4; 11.7; -11.6; 1.5; 13.4; -3.7; 1.5; 4.0; -3.7; 2.0; 5.7
32.6; 7.872; -11.3; 1.5; 11.4; -11.3; 1.7; 13.4; -3.5; 1.7; 3.9; -3.5; 2.5; 6.0
32.8; 7.897; -11.0; 1.7; 11.1; -11.0; 1.9; 13.5; -3.3; 2.0; 3.9; -3.3; 3.0; 6.2
33.0; 7.924; -10.6; 1.9; 10.8; -10.6; 2.1; 13.5; -3.1; 2.2; 3.8; -3.1; 3.5; 6.5
33.2; 7.950; -10.3; 2.0; 10.5; -10.3; 2.3; 13.5; -2.9; 2.4; 3.8; -2.9; 4.0; 6.8
33.4; 7.978; -10.1; 2.1; 10.3; -10.1; 2.4; 13.6; -2.8; 2.5; 3.7; -2.8; 4.5; 7.0
33.6; 8.006; -9.9; 2.2; 10.1; -9.9; 2.4; 13.6; -2.6; 2.6; 3.7; -2.6; 4.8; 7.2
33.8; 8.035; -9.7; 2.2; 9.9; -9.7; 2.5; 13.6; -2.5; 2.8; 3.7; -2.5; 5.2; 7.4
34.0; 8.066; -9.5; 2.3; 9.7; -9.5; 2.4; 13.6; -2.3; 2.8; 3.7; -2.3; 5.5; 7.6
34.2; 8.097; -9.3; 2.3; 9.6; -9.3; 2.4; 13.6; -2.2; 2.9; 3.7; -2.2; 5.8; 7.7
34.4; 8.129; -9.2; 2.3; 9.5; -9.2; 2.3; 13.7; -2.1; 3.0; 3.6; -2.1; 6.0; 7.8
34.6; 8.163; -9.0; 2.4; 9.3; -9.0; 2.2; 13.7; -2.0; 3.0; 3.6; -2.0; 6.2; 8.0
34.8; 8.199; -8.9; 2.4; 9.2; -8.9; 2.2; 13.7; -1.9; 3.1; 3.6; -1.9; 6.4; 8.1
35.0; 8.237; -8.7; 2.6; 9.0; -8.7; 2.1; 13.7; -1.8; 3.1; 3.6; -1.8; 6.7; 8.3
35.2; 8.277; -8.4; 2.8; 8.9; -8.4; 2.0; 13.7; -1.7; 3.1; 3.6; -1.7; 6.9; 8.4
