x_m,y_m,w_tr_right_m,w_tr_left_m
-0.611258,7.421271,0.708343,0.757579
-0.638841,7.325338,0.707969,0.763245
-0.665037,7.229025,0.709159,0.757778
-0.688311,7.131966,0.713698,0.757464
-0.708936,7.034299,0.722511,0.748041
-0.728352,6.936390,0.725117,0.726561
-0.747348,6.838394,0.737291,0.692289
-0.767128,6.740553,0.748496,0.672033
-0.787656,6.642866,0.760865,0.667037
-0.808267,6.545204,0.783543,0.658457
-0.830621,6.447919,0.776042,0.657385
-0.853774,6.350821,0.776323,0.672123
-0.879389,6.254345,0.786833,0.697783
-0.905124,6.157901,0.778859,0.680589
-0.931868,6.061733,0.765841,0.673793
-0.958593,5.965562,0.765740,0.681685
-0.986807,5.869812,0.777023,0.705268
-1.015551,5.774220,0.788185,0.742147
-1.044882,5.678806,0.788398,0.790513
-1.074840,5.583587,0.792876,0.848437
-1.105375,5.488553,0.784454,0.914064
-1.136836,5.393823,0.773193,0.985943
-1.168669,5.299219,0.774341,1.012977
-1.200925,5.204759,0.787793,0.952059
-1.235102,5.110976,0.781816,0.899902
-1.269585,5.017302,0.763548,0.856545
-1.304644,4.923844,0.740454,0.814995
-1.340281,4.830604,0.729769,0.774088
-1.375852,4.737336,0.732724,0.733200
-1.411490,4.644095,0.738150,0.692477
-1.448455,4.551370,0.729097,0.658754
-1.484448,4.458269,0.730792,0.637964
-1.521128,4.365431,0.715325,0.633163
-1.557410,4.272439,0.696709,0.631552
-1.593125,4.179226,0.692738,0.642565
-1.628349,4.085827,0.698142,0.656169
-1.662764,3.992128,0.697458,0.661004
-1.695220,3.897739,0.695679,0.671359
-1.726266,3.802870,0.687533,0.694606
-1.756797,3.707835,0.686130,0.701669
-1.785554,3.612249,0.682314,0.710328
-1.812074,3.516020,0.683374,0.730374
-1.835854,3.419080,0.686700,0.727143
-1.857789,3.321702,0.706136,0.730934
-1.877174,3.223785,0.725151,0.725441
-1.896397,3.125836,0.736285,0.728145
-1.918422,3.028481,0.757729,0.730365
-1.941963,2.931477,0.768335,0.726279
-1.967272,2.834921,0.781869,0.724453
-1.993394,2.738579,0.798595,0.724912
-2.018367,2.641934,0.798932,0.721101
-2.042606,2.545102,0.810508,0.721526
-2.065122,2.447861,0.834432,0.733887
-2.084934,2.350029,0.841117,0.753759
-2.102404,2.251759,0.861727,0.771277
-2.115532,2.152819,0.890914,0.784430
-2.124866,2.053443,0.871380,0.796138
-2.129528,1.953744,0.834335,0.815413
-2.129687,1.853946,0.812421,0.841861
-2.123324,1.754347,0.808933,0.872906
-2.111169,1.655305,0.821111,0.908591
-2.092318,1.557305,0.842062,0.937022
-2.065707,1.461147,0.881254,0.949587
-2.031037,1.367559,0.936581,0.964068
-1.988666,1.277224,0.995380,0.980370
-1.938957,1.190702,1.054173,0.998382
-1.881786,1.108923,1.125073,1.015826
-1.818686,1.031638,1.154528,1.025871
-1.749705,0.959510,1.110150,1.028098
-1.675814,0.892438,1.078033,1.023286
-1.597483,0.830611,1.053308,1.013004
-1.514736,0.774804,1.028321,1.005034
-1.429335,0.723139,1.009564,1.002029
-1.341777,0.675239,0.999146,1.000411
-1.252363,0.630874,0.971381,0.990456
-1.162035,0.588395,0.955390,0.988319
-1.070675,0.548197,0.952179,0.993743
-0.978042,0.511009,0.958655,1.005849
-0.884875,0.475175,0.955565,1.013689
-0.791310,0.440399,0.957738,1.014883
-0.696974,0.407780,0.964647,1.005975
-0.602282,0.376198,0.969836,1.005836
-0.507415,0.345142,0.968466,1.015008
-0.412295,0.314881,0.962104,1.028535
-0.316930,0.285394,0.966878,1.019204
-0.221733,0.255366,0.981273,1.020172
-0.127111,0.223591,1.003654,1.026757
-0.033240,0.189655,0.998489,1.033172
0.060387,0.155042,1.000932,1.041637
0.153935,0.120220,1.007446,1.026730
0.246868,0.083789,1.000259,1.020058
0.339693,0.047081,1.002707,1.022095
0.432655,0.010725,1.003610,1.025807
0.526081,-0.024427,1.000024,1.037869
0.620378,-0.057158,1.008927,1.052997
0.715437,-0.087598,1.012783,1.047992
0.811273,-0.115502,1.019062,1.027907
0.908091,-0.139765,1.036945,1.013060
1.005705,-0.160559,1.051850,0.994760
1.104160,-0.176965,1.074402,0.971606
1.203239,-0.189076,1.107045,0.948341
1.302829,-0.195621,1.125626,0.929650
1.402642,-0.195711,1.146460,0.915001
1.502280,-0.189852,1.180988,0.905164
1.601194,-0.176657,1.229155,0.898910
1.698932,-0.156505,1.288948,0.896662
