x_m,y_m,w_tr_right_m,w_tr_left_m
5.208471,-0.085176,0.660920,0.602873
5.308429,-0.085902,0.687194,0.603594
5.408359,-0.088372,0.696029,0.606058
5.508230,-0.092581,0.691833,0.610263
5.608014,-0.098525,0.685913,0.616204
5.707809,-0.104209,0.680251,0.621886
5.807648,-0.109042,0.675435,0.626715
5.907481,-0.114112,0.670384,0.631782
6.007259,-0.120168,0.664679,0.637835
6.106997,-0.126862,0.667651,0.644529
6.206823,-0.131883,0.678389,0.649546
6.306649,-0.137085,0.696257,0.654745
6.406413,-0.143379,0.689974,0.661038
6.506164,-0.149783,0.683582,0.667441
6.606029,-0.154148,0.682469,0.653812
6.705841,-0.159629,0.694770,0.635373
6.805407,-0.168273,0.714567,0.635488
6.904911,-0.177760,0.711006,0.644977
7.004293,-0.188491,0.715920,0.655711
7.103435,-0.201259,0.723718,0.668484
7.202394,-0.215379,0.725857,0.662130
7.301254,-0.230183,0.733102,0.655970
7.400111,-0.245010,0.738361,0.664975
7.499061,-0.259198,0.724145,0.676491
7.598188,-0.272079,0.722009,0.689358
7.697527,-0.283201,0.732768,0.700473
7.796663,-0.296023,0.738249,0.684586
7.895972,-0.307424,0.726832,0.678285
7.995483,-0.316884,0.717365,0.684705
8.095198,-0.323874,0.710376,0.691683
8.195072,-0.327991,0.706265,0.695797
8.294903,-0.333081,0.701180,0.696601
8.394819,-0.336074,0.698193,0.670242
8.494777,-0.336617,0.697653,0.655718
8.594731,-0.336572,0.697701,0.655665
8.694690,-0.336684,0.697591,0.655768
8.794572,-0.332690,0.701574,0.651782
8.894457,-0.328797,0.705457,0.647896
8.994418,-0.329077,0.705180,0.648167
9.094368,-0.330618,0.703645,0.649695
9.194295,-0.333243,0.701026,0.652305
9.294195,-0.336777,0.702622,0.655825
9.394066,-0.341046,0.712146,0.660080
9.493912,-0.345876,0.734725,0.664896
9.593738,-0.351093,0.732501,0.670100
9.693552,-0.356523,0.727082,0.675518
9.793365,-0.361994,0.721623,0.680976
9.893185,-0.367332,0.716295,0.686301
9.993020,-0.372364,0.711273,0.691321
10.092879,-0.376917,0.706729,0.695861
10.192799,-0.379177,0.704471,0.685454
10.292755,-0.380286,0.703362,0.660051
10.392704,-0.381915,0.701733,0.649729
10.492650,-0.383716,0.702142,0.651523
10.592600,-0.385339,0.716805,0.653140
10.692556,-0.386436,0.742447,0.654231
10.792475,-0.388757,0.744169,0.656547
10.892333,-0.393320,0.739608,0.661104
10.992168,-0.398359,0.734571,0.669446
11.091988,-0.403701,0.729232,0.692563
11.191800,-0.409173,0.723763,0.719203
